"n.obs","location","logger","altitude.m.bf","RASTERVALU","altitude.m.pred","altitude.m.diff","N","sd","altitude.m.e_err","altitude.m.rel_err"
850,"BAOL806X","barodata/BAOL806X_P2_15633.csv",-18.3674846575304,10.2700004578,-23.7680076836223,5.40052302609196,849,1.32158313159691,44.0527710532302,0.122592129779222
720,"BAOL526X","barodata/BAOL526X_B_00711.csv",38.4327490487784,76.4000015259,33.0786437665434,5.35410528223498,721,1.41195254784324,47.0650849281081,0.113759600995374
850,"BAOL805X","barodata/BAOL805X_P2_15643.csv",-20.1455301362592,8.68000030518,-25.1348031323117,4.98927299605243,849,1.32158313159691,44.0527710532302,0.113256734520145
1850,"BAOL543X","barodata/BAOL543X_B_002A8.csv",23.9569469026719,69.6100006104,27.2418252400739,3.28487833740198,1854,0.940913791764107,31.3637930588036,0.104734728074605
900,"BAOL831X","barodata/BAOL831X_P2_15698.csv",-25.5060970095411,3.3599998951,-29.7079802704025,4.20188326086141,904,1.25641860234821,41.8806200782738,0.100330015482297
920,"BAOL548X","barodata/BAOL548X_B_0055B.csv",11.0646757000093,45.9399986267,6.89462531781046,4.17005038219883,925,1.25280898848925,41.7602996163082,0.0998568118646915
850,"BAOL802X","barodata/BAOL802X_P2_15659.csv",-20.6523006276117,8.81999969482,-25.0144568994739,4.36215627186226,853,1.32158313159691,44.0527710532302,0.0990211550277131
1010,"BAOL518X","barodata/BAOL518X_B_B2129.csv",-18.7063951223168,20.6900005341,-14.8107703801156,3.89562474220126,1008,1.18037421349784,39.3458071165947,0.099009907984788
610,"BAOL848X","barodata/BAOL848X_T5738.csv",33.1657469836185,70.5800018311,28.0756573950528,5.09008958856577,609,1.57813973451097,52.6046578170323,0.0967611956771955
660,"BAOL538X","barodata/BAOL538X_B_00554.csv",-34.3751108733229,3.47000002861,-29.6134219890156,4.76168888430729,657,1.53192877744594,51.0642925815313,0.0932488955311501
720,"BAOL524X","barodata/BAOL524X_B_004B9.csv",37.1792393866774,76.1299972534,32.8465427757532,4.33269661092417,721,1.41195254784324,47.0650849281081,0.0920575542898171
840,"BAOL536X","barodata/BAOL536X_B_0055A.csv",-20.4174472447763,18.8299999237,-16.4096635403867,4.00778370438966,845,1.31686607483903,43.8955358279677,0.0913027629984215
850,"BAOL808X","barodata/BAOL808X_P2_15637.csv",-20.9015229771082,8.97000026703,-24.8855134531104,3.98399047600217,849,1.32158313159691,44.0527710532302,0.0904367734594539
1750,"BAOL096X","barodata/BAOL096X_177936.csv",-18.3508659790994,20.0100002289,-15.3953120361168,2.95555394298262,1753,1.00188554625666,33.3961848752219,0.088499747921071
160,"BAOL538X","barodata/BAOL538X_B_002A2.csv",-39.4644773568783,3.47000002861,-29.6134219890156,9.85105536786276,157,3.40178260463309,113.39275348777,0.0868755283284066
810,"BAOL544X","barodata/BAOL544X_B_0078B.csv",30.1082041639802,68.3600006104,26.1673006194024,3.94090354457781,810,1.36240634249284,45.4135447497615,0.0867781532204334
870,"BAOL032X","barodata/BAOL032X_C7836.csv",-18.2989603480512,20.8799991608,-14.6474438182892,3.65151652976194,868,1.30177043747192,43.3923479157306,0.0841511627085334
640,"BAOL505X","barodata/BAOL505X_B_006D9.csv",-5.66907261018584,26.8099994659,-9.5498987555536,3.88082614536776,642,1.52648646039931,50.8828820133104,0.076269778593763
360,"BAOL036X","barodata/BAOL036X_588974.csv",3.29251578699978,35.1300010681,-2.39786150308129,5.69037729008108,359,2.34573644723076,78.191214907692,0.0727751486762139
850,"BAOL517X","barodata/BAOL517X_B_0055C.csv",-27.2018547853857,9.98999977112,-24.0087017889364,3.19315299644926,849,1.32158313159691,44.0527710532302,0.0724847250265116
850,"BAOL804X","barodata/BAOL804X_P2_15641.csv",-21.6657676873655,9.01000022888,-24.8511286980434,3.18536101067785,853,1.32158313159691,44.0527710532302,0.0723078465785702
980,"BAOL051X","barodata/BAOL051X_D2544.csv",-31.1781340199629,4.92000007629,-28.3669733880499,2.81116063191296,980,1.23607269360249,41.2024231200829,0.0682280414362996
3130,"BAOL847X","barodata/BAOL847X_P2_15664.csv",-9.73882586050387,28.2800006866,-8.28625675230613,1.45256910819774,3131,0.642322762346548,21.4107587448849,0.0678429534191434
840,"BAOL533X","barodata/BAOL533X_B_005FD.csv",-14.0606940789562,18.1499996185,-16.9942051963879,2.93351111743173,845,1.31686607483903,43.8955358279677,0.0668293725568938
2960,"BAOL028X","barodata/BAOL028X_B5467.csv",-25.6303502703496,9.64999961853,-24.3009726169284,1.32937765342119,2963,0.667630560417908,22.2543520139303,0.05973562620871
360,"BAOL087A","barodata/BAOL087A_555349.csv",2.94280337215451,36.0600013733,-1.59841492294576,4.54121829510027,360,2.34573644723076,78.191214907692,0.0580783698074185
1480,"BAOL057X","barodata/BAOL057X_78680.csv",-26.4446308935144,9.31999969482,-24.5846470512053,1.85998384230903,1477,1.01312176966264,33.7707256554214,0.0550768100539894
1550,"BAOL811X","barodata/BAOL811X_P2_15634.csv",40.3786581584794,82.7399978638,38.5286294945761,1.85002866390337,1554,1.01275861471464,33.758620490488,0.0548016665676444
1110,"BAOL551X","barodata/BAOL551X_B_B2135.csv",11.2417340933549,53.3600006104,13.2730051713442,2.03127107798927,1108,1.15155734098933,38.3852446996445,0.0529180182094315
810,"BAOL552X","barodata/BAOL552X_B_0078D.csv",7.68339167965538,49.5200004578,9.97206540546331,2.28867372580793,806,1.36240634249284,45.4135447497615,0.0503962801939162
800,"BAOL516X","barodata/BAOL516X_B_00631.csv",-13.647370871109,19.4099998474,-15.9110841819841,2.26371331087511,800,1.35648568292622,45.2161894308741,0.0500642212306689
860,"BAOL508X","barodata/BAOL508X_B_00601.csv",-16.4816072691565,21.2900009155,-14.2949982343343,2.18660903482218,863,1.31424673428903,43.8082244763011,0.049913208329296
810,"BAOL837X","barodata/BAOL837X_P2_15430.csv",-2.37637353298116,37.4300003052,-0.420736856849572,1.95563667613159,813,1.36240634249284,45.4135447497615,0.0430628502335058
110,"BAOL551X","barodata/BAOL551X_B_005F9.csv",7.64667674403742,53.3600006104,13.2730051713442,5.62632842730677,107,4.04217930199742,134.739310066581,0.0417571414350166
670,"BAOL531X","barodata/BAOL531X_B_00559.csv",33.3773040312316,78.7099990845,35.0643631668689,1.6870591356373,669,1.49174574323875,49.7248581079583,0.0339278823475876
710,"BAOL512X","barodata/BAOL512X_B_005F9.csv",-16.1637416547889,20.4799995422,-14.9912913690452,1.17245028574374,714,1.43712683578252,47.9042278594174,0.0244748811980537
2340,"BAOL023X","barodata/BAOL023X_L2520.csv",17.617842074086,59.1800003052,18.2759915428348,0.658149468748785,2339,0.819917538458575,27.3305846152858,0.0240810607607964
1120,"BAOL841X","barodata/BAOL841X_P2_15696.csv",-13.5469569436894,23.1000003815,-12.7390870426389,0.807869901050527,1117,1.13338002902753,37.7793343009176,0.0213839104367412
1170,"BAOL831X","barodata/BAOL831X_P2_16667.csv",-30.4392385278771,3.3599998951,-29.7079802704025,0.731258257474607,1171,1.10327507582508,36.7758358608361,0.0198842049502769
1080,"BAOL844X","barodata/BAOL844X_T5753.csv",-5.04865006910047,32.7900009155,-4.40937172415634,0.639278344944134,1077,1.16803723059484,38.9345743531613,0.016419297130244
840,"BAOL534X","barodata/BAOL534X_B_00553.csv",-17.4840430067714,18.3099994659,-16.8566661761199,0.627376830651446,837,1.31686607483903,43.8955358279677,0.0142924973762757
680,"BAOL826X","barodata/BAOL826X_P2_15615.csv",-24.1990042442589,9,-24.8597250917585,0.660720847499572,679,1.46256092447308,48.7520308157693,0.013552683579406
860,"BAOL509X","barodata/BAOL509X_B_00602.csv",-14.4845982873064,20.4799995422,-14.9912913690452,0.506693081738801,863,1.31424673428903,43.8082244763011,0.0115661633813282
640,"BAOL550X","barodata/BAOL550X_B_B2136.csv",11.2417340933549,51.5999984741,11.7600726690331,0.518338575678209,638,1.52648646039931,50.8828820133104,0.0101868949864636
850,"BAOL803X","barodata/BAOL803X_P2_15640.csv",-24.448141795539,9.02000045776,-24.8425323043282,0.394390508789243,853,1.32158313159691,44.0527710532302,0.00895268332411349
930,"BAOL547X","barodata/BAOL547X_B_004AC.csv",7.23550306160912,46,6.94620368011842,0.289299381490699,926,1.26046872381863,42.0156241272878,0.00688551907771872
840,"BAOL535X","barodata/BAOL535X_B_00556.csv",-17.3210518908998,17.9200000763,-17.1919173330576,0.129134557842207,843,1.31686607483903,43.8955358279677,0.00294186083861242
1070,"BAOL540X","barodata/BAOL540X_B_00612.csv",-15.3642803585836,20.1100006104,-15.3093497385182,0.0549306200654129,1072,1.17637869035252,39.2126230117506,0.00140084023578204
460,"BAOL105X","barodata/BAOL105X_613189.csv",-18.9283495135966,15.8999996185,-18.9283495135966,0,458,1.90592957800552,63.5309859335174,0
680,"BAOL103X","barodata/BAOL103X_T5756.csv",41.5630859740147,86.2699966431,41.5630859740147,0,677,1.46256092447308,48.7520308157693,0
0,"BAOL003X",NA,NA,28.7299995422,-7.89942887261316,NA,0,NA,NA,NA
0,"BAOL011X",NA,NA,60.4599990845,19.3763037050647,NA,0,NA,NA,NA
0,"BAOL020X",NA,NA,18.4500007629,-16.736318303678,NA,0,NA,NA,NA
0,"BAOL025X",NA,NA,31.1599998474,-5.8105527476718,NA,0,NA,NA,NA
0,"BAOL026X",NA,NA,23.1299991608,-12.7132995010805,NA,0,NA,NA,NA
0,"BAOL030X",NA,NA,17.9200000763,-17.1919173330576,NA,0,NA,NA,NA
0,"BAOL035X",NA,NA,7.04263687134,-26.5423129904303,NA,0,NA,NA,NA
0,"BAOL039X",NA,NA,3.61999988556,-29.4844791575036,NA,0,NA,NA,NA
0,"BAOL041X",NA,NA,2.65000009537,-30.3183100827879,NA,0,NA,NA,NA
0,"BAOL042X",NA,NA,3.18000006676,-29.8627116682169,NA,0,NA,NA,NA
0,"BAOL043X",NA,NA,2.05999994278,-30.8254858349142,NA,0,NA,NA,NA
0,"BAOL044X",NA,NA,3.72000002861,-29.3985170648813,NA,0,NA,NA,NA
0,"BAOL046X",NA,NA,1.89999997616,-30.963024957666,NA,0,NA,NA,NA
0,"BAOL048X",NA,NA,8.49520206451,-25.293659339877,NA,0,NA,NA,NA
0,"BAOL049X",NA,NA,18.9305267334,-16.3232487147385,NA,0,NA,NA,NA
0,"BAOL050X",NA,NA,5.96000003815,-27.4729689364371,NA,0,NA,NA,NA
0,"BAOL058X",NA,NA,13.3199996948,-21.1461682650737,NA,0,NA,NA,NA
0,"BAOL059X",NA,NA,41.5999984741,3.16387570366098,NA,0,NA,NA,NA
0,"BAOL060X",NA,NA,5.86000013351,-27.5589308241175,NA,0,NA,NA,NA
0,"BAOL061X",NA,NA,5.69000005722,-27.7050662381092,NA,0,NA,NA,NA
0,"BAOL062X",NA,NA,23.5499992371,-12.3522591629459,NA,0,NA,NA,NA
0,"BAOL063X",NA,NA,56,15.5424006454906,NA,0,NA,NA,NA
0,"BAOL065X",NA,NA,4.94000005722,-28.3497810105121,NA,0,NA,NA,NA
0,"BAOL067X",NA,NA,6.53000020981,-26.9829855618486,NA,0,NA,NA,NA
0,"BAOL069X",NA,NA,37.5699996948,-0.300390624046223,NA,0,NA,NA,NA
0,"BAOL073X",NA,NA,17.1299991608,-17.8710176803038,NA,0,NA,NA,NA
0,"BAOL074X",NA,NA,19.8099994659,-15.5672366313141,NA,0,NA,NA,NA
0,"BAOL075X",NA,NA,29.9300003052,-6.86788458087868,NA,0,NA,NA,NA
0,"BAOL076X",NA,NA,8.73999977112,-25.0832264096079,NA,0,NA,NA,NA
0,"BAOL078X",NA,NA,4.07999992371,-29.089054064302,NA,0,NA,NA,NA
0,"BAOL079X","barodata/BAOL079X_177936.csv",NA,44.9799995422,6.06939119611656,NA,0,NA,NA,NA
0,"BAOL080X",NA,NA,43.3899993896,4.70259574744443,NA,0,NA,NA,NA
0,"BAOL081X",NA,NA,36.4900016785,-1.22877819107882,NA,0,NA,NA,NA
0,"BAOL097X",NA,NA,21.4200000763,-14.1832483951773,NA,0,NA,NA,NA
0,"BAOL099X",NA,NA,36.5,-1.22018343698511,NA,0,NA,NA,NA
0,"BAOL104X",NA,NA,17.1800003052,-17.8280357117282,NA,0,NA,NA,NA
0,"BAOL106X",NA,NA,26.3799991608,-9.91953548733456,NA,0,NA,NA,NA
0,"BAOL504X",NA,NA,5.67999982834,-27.7136626318244,NA,0,NA,NA,NA
0,"BAOL528X","barodata/BAOL528X_B_B2152.csv",-49.2187029155695,78.9800033569,35.2964641575731,84.5151670731426,3,NA,NA,NA
0,"BAOL812X",NA,NA,14.3299999237,-20.2779521748041,NA,0,NA,NA,NA
0,"BAOL821X",NA,NA,14.9499998093,-19.7449880612915,NA,0,NA,NA,NA
0,"BAOL827X",NA,NA,28.6800003052,-7.94240920155019,NA,0,NA,NA,NA
0,"BAOL832X",NA,NA,41.5999984741,3.16387570366098,NA,0,NA,NA,NA
0,"BAOL834X",NA,NA,3.3599998951,-29.7079802704025,NA,0,NA,NA,NA
0,"BAOL843X",NA,NA,5.59999990463,-27.782432141967,NA,0,NA,NA,NA
0,"BAOL851X",NA,NA,63.4099998474,21.9121824656534,NA,0,NA,NA,NA
0,"BAOL852X",NA,NA,74.6999969482,31.6172863473491,NA,0,NA,NA,NA
0,"BAOL853X",NA,NA,31.1599998474,-5.8105527476718,NA,0,NA,NA,NA
0,"BAOL854X",NA,NA,5.84000015259,-27.5761232016467,NA,0,NA,NA,NA
0,"BAOL855X",NA,NA,15.6300001144,-19.1604464053763,NA,0,NA,NA,NA
0,"BAOL856X",NA,NA,9.64999961853,-24.3009726169284,NA,0,NA,NA,NA
0,"BAOL857X",NA,NA,70.5800018311,28.0756573950528,NA,0,NA,NA,NA
0,"BAOL858X",NA,NA,87.0999984741,42.2765718961042,NA,0,NA,NA,NA
0,"BAOL859X",NA,NA,2.77999997139,-30.2065596288137,NA,0,NA,NA,NA
0,"BAOL860X",NA,NA,7.73000001907,-25.9514420899678,NA,0,NA,NA,NA
0,"BAOL861X",NA,NA,12.1700000763,-22.1347305881465,NA,0,NA,NA,NA
0,"BAOL862X",NA,NA,31.1599998474,-5.8105527476718,NA,0,NA,NA,NA
10,NA,NA,NA,NA,NA,NA,NA,8.32623448684968,277.541149561656,NA
20,NA,NA,NA,NA,NA,NA,NA,7.1532532047528,238.44177349176,NA
30,NA,NA,NA,NA,NA,NA,NA,6.17982150254516,205.994050084839,NA
40,NA,NA,NA,NA,NA,NA,NA,5.7171986470923,190.57328823641,NA
50,NA,NA,NA,NA,NA,NA,NA,5.1975820550158,173.252735167193,NA
70,NA,NA,NA,NA,NA,NA,NA,4.53248430418362,151.082810139454,NA
80,NA,NA,NA,NA,NA,NA,NA,4.2524315854427,141.747719514757,NA
90,NA,NA,NA,NA,NA,NA,NA,4.21119357182383,140.373119060794,NA
100,NA,NA,NA,NA,NA,NA,NA,4.10394951653445,136.798317217815,NA
120,NA,NA,NA,NA,NA,NA,NA,3.87849950226676,129.283316742225,NA
130,NA,NA,NA,NA,NA,NA,NA,3.71681585263173,123.893861754391,NA
140,NA,NA,NA,NA,NA,NA,NA,3.62947479329769,120.982493109923,NA
150,NA,NA,NA,NA,NA,NA,NA,3.50943843251683,116.981281083894,NA
170,NA,NA,NA,NA,NA,NA,NA,3.44531084695235,114.843694898412,NA
180,NA,NA,NA,NA,NA,NA,NA,3.34993781900975,111.664593966992,NA
200,NA,NA,NA,NA,NA,NA,NA,3.13256237304229,104.418745768076,NA
220,NA,NA,NA,NA,NA,NA,NA,3.03776344265796,101.258781421932,NA
230,NA,NA,NA,NA,NA,NA,NA,2.95011382650256,98.3371275500854,NA
240,NA,NA,NA,NA,NA,NA,NA,3.01034771986403,100.344923995468,NA
250,NA,NA,NA,NA,NA,NA,NA,2.90690298356868,96.8967661189559,NA
260,NA,NA,NA,NA,NA,NA,NA,2.83042084159781,94.3473613865935,NA
270,NA,NA,NA,NA,NA,NA,NA,2.77516043332257,92.5053477774189,NA
280,NA,NA,NA,NA,NA,NA,NA,2.76009170797299,92.0030569324331,NA
290,NA,NA,NA,NA,NA,NA,NA,2.65681690396649,88.5605634655497,NA
310,NA,NA,NA,NA,NA,NA,NA,2.56607964728019,85.535988242673,NA
330,NA,NA,NA,NA,NA,NA,NA,2.42616207278426,80.8720690928088,NA
340,NA,NA,NA,NA,NA,NA,NA,2.40292997799495,80.0976659331651,NA
350,NA,NA,NA,NA,NA,NA,NA,2.32811118896876,77.6037062989586,NA
370,NA,NA,NA,NA,NA,NA,NA,2.23598191889828,74.5327306299427,NA
380,NA,NA,NA,NA,NA,NA,NA,2.24529245762641,74.8430819208802,NA
390,NA,NA,NA,NA,NA,NA,NA,2.17224866359583,72.4082887865277,NA
400,NA,NA,NA,NA,NA,NA,NA,2.18206007487808,72.7353358292692,NA
430,NA,NA,NA,NA,NA,NA,NA,2.02831569646274,67.6105232154246,NA
440,NA,NA,NA,NA,NA,NA,NA,1.97769790166693,65.9232633888976,NA
450,NA,NA,NA,NA,NA,NA,NA,1.98506534002148,66.1688446673826,NA
470,NA,NA,NA,NA,NA,NA,NA,1.9341690502481,64.4723016749367,NA
480,NA,NA,NA,NA,NA,NA,NA,1.89297115511214,63.0990385037378,NA
490,NA,NA,NA,NA,NA,NA,NA,1.84115285267588,61.3717617558627,NA
510,NA,NA,NA,NA,NA,NA,NA,1.79566556081584,59.8555186938614,NA
520,NA,NA,NA,NA,NA,NA,NA,1.72149310674039,57.3831035580131,NA
530,NA,NA,NA,NA,NA,NA,NA,1.76467331139035,58.8224437130116,NA
540,NA,NA,NA,NA,NA,NA,NA,1.68546167047465,56.1820556824882,NA
560,NA,NA,NA,NA,NA,NA,NA,1.66912340394628,55.6374467982095,NA
570,NA,NA,NA,NA,NA,NA,NA,1.67331066988638,55.777022329546,NA
580,NA,NA,NA,NA,NA,NA,NA,1.63718462955302,54.5728209851007,NA
590,NA,NA,NA,NA,NA,NA,NA,1.640278809821,54.6759603273667,NA
600,NA,NA,NA,NA,NA,NA,NA,1.58048109869074,52.6827032896914,NA
620,NA,NA,NA,NA,NA,NA,NA,1.57343416157508,52.4478053858359,NA
630,NA,NA,NA,NA,NA,NA,NA,1.57134513991866,52.3781713306218,NA
700,NA,NA,NA,NA,NA,NA,NA,1.49424309800659,49.8081032668863,NA
750,NA,NA,NA,NA,NA,NA,NA,1.36634465321883,45.544821773961,NA
770,NA,NA,NA,NA,NA,NA,NA,1.3747811763022,45.8260392100735,NA
820,NA,NA,NA,NA,NA,NA,NA,1.35516782436873,45.1722608122909,NA
830,NA,NA,NA,NA,NA,NA,NA,1.33017393599275,44.3391311997582,NA
880,NA,NA,NA,NA,NA,NA,NA,1.27708277595392,42.5694258651308,NA
890,NA,NA,NA,NA,NA,NA,NA,1.28169386645716,42.7231288819055,NA
940,NA,NA,NA,NA,NA,NA,NA,1.24877079190925,41.6256930636415,NA
950,NA,NA,NA,NA,NA,NA,NA,1.22919614273552,40.9732047578508,NA
970,NA,NA,NA,NA,NA,NA,NA,1.23577155161337,41.192385053779,NA
990,NA,NA,NA,NA,NA,NA,NA,1.21910958808263,40.6369862694211,NA
1020,NA,NA,NA,NA,NA,NA,NA,1.21025585540853,40.3418618469508,NA
1050,NA,NA,NA,NA,NA,NA,NA,1.17756975943649,39.2523253145496,NA
1100,NA,NA,NA,NA,NA,NA,NA,1.15317567913837,38.4391893046123,NA
1130,NA,NA,NA,NA,NA,NA,NA,1.11567340235364,37.189113411788,NA
1150,NA,NA,NA,NA,NA,NA,NA,1.11736263351394,37.2454211171312,NA
1160,NA,NA,NA,NA,NA,NA,NA,1.1159186450792,37.1972881693066,NA
1180,NA,NA,NA,NA,NA,NA,NA,1.09611441243786,36.537147081262,NA
1210,NA,NA,NA,NA,NA,NA,NA,1.11013506104319,37.0045020347731,NA
1220,NA,NA,NA,NA,NA,NA,NA,1.1021395750511,36.7379858350368,NA
1230,NA,NA,NA,NA,NA,NA,NA,1.07681424962178,35.8938083207261,NA
1240,NA,NA,NA,NA,NA,NA,NA,1.0710445489697,35.7014849656565,NA
1250,NA,NA,NA,NA,NA,NA,NA,1.06246530123402,35.4155100411338,NA
1270,NA,NA,NA,NA,NA,NA,NA,1.06067772417599,35.3559241391997,NA
1280,NA,NA,NA,NA,NA,NA,NA,1.04499745841081,34.8332486136937,NA
1290,NA,NA,NA,NA,NA,NA,NA,1.05497849027753,35.1659496759178,NA
1310,NA,NA,NA,NA,NA,NA,NA,1.05522538875566,35.1741796251888,NA
1330,NA,NA,NA,NA,NA,NA,NA,1.04576725489527,34.858908496509,NA
1390,NA,NA,NA,NA,NA,NA,NA,1.02862092539215,34.2873641797382,NA
1420,NA,NA,NA,NA,NA,NA,NA,1.03518035985843,34.506011995281,NA
1430,NA,NA,NA,NA,NA,NA,NA,1.02373888430302,34.1246294767673,NA
1440,NA,NA,NA,NA,NA,NA,NA,1.06222311392904,35.4074371309681,NA
1450,NA,NA,NA,NA,NA,NA,NA,1.04172358588146,34.7241195293819,NA
1470,NA,NA,NA,NA,NA,NA,NA,1.03128353604002,34.3761178680008,NA
1490,NA,NA,NA,NA,NA,NA,NA,1.02730577193149,34.2435257310497,NA
1500,NA,NA,NA,NA,NA,NA,NA,1.02274804246248,34.091601415416,NA
1510,NA,NA,NA,NA,NA,NA,NA,1.03022103351506,34.3407011171687,NA
1520,NA,NA,NA,NA,NA,NA,NA,1.00970655877752,33.6568852925839,NA
1530,NA,NA,NA,NA,NA,NA,NA,1.01040493140984,33.680164380328,NA
1560,NA,NA,NA,NA,NA,NA,NA,1.00627255114996,33.5424183716654,NA
1580,NA,NA,NA,NA,NA,NA,NA,1.01553678063846,33.8512260212821,NA
1590,NA,NA,NA,NA,NA,NA,NA,1.02269599968279,34.0898666560931,NA
1600,NA,NA,NA,NA,NA,NA,NA,1.01277528534967,33.7591761783224,NA
1620,NA,NA,NA,NA,NA,NA,NA,1.01632139790684,33.8773799302279,NA
1630,NA,NA,NA,NA,NA,NA,NA,0.992630928653356,33.0876976217785,NA
1650,NA,NA,NA,NA,NA,NA,NA,0.989679021062023,32.9893007020674,NA
1670,NA,NA,NA,NA,NA,NA,NA,1.00183013857556,33.3943379525187,NA
1700,NA,NA,NA,NA,NA,NA,NA,0.996943881859263,33.2314627286421,NA
1710,NA,NA,NA,NA,NA,NA,NA,0.998170185194479,33.2723395064826,NA
1730,NA,NA,NA,NA,NA,NA,NA,0.975284278936827,32.5094759645609,NA
1740,NA,NA,NA,NA,NA,NA,NA,0.999376653140377,33.3125551046792,NA
1760,NA,NA,NA,NA,NA,NA,NA,0.988752619819479,32.9584206606493,NA
1770,NA,NA,NA,NA,NA,NA,NA,0.998459370409204,33.2819790136401,NA
1780,NA,NA,NA,NA,NA,NA,NA,0.976423131909413,32.5474377303138,NA
1790,NA,NA,NA,NA,NA,NA,NA,0.964102473184841,32.1367491061614,NA
1800,NA,NA,NA,NA,NA,NA,NA,0.952129854644653,31.7376618214884,NA
1820,NA,NA,NA,NA,NA,NA,NA,0.99387133702423,33.1290445674743,NA
1830,NA,NA,NA,NA,NA,NA,NA,0.973886204773285,32.4628734924428,NA
1840,NA,NA,NA,NA,NA,NA,NA,0.940660301391697,31.3553433797232,NA
1860,NA,NA,NA,NA,NA,NA,NA,0.974102239552197,32.4700746517399,NA
1870,NA,NA,NA,NA,NA,NA,NA,0.965040998703132,32.1680332901044,NA
1880,NA,NA,NA,NA,NA,NA,NA,0.943697129070231,31.4565709690077,NA
1900,NA,NA,NA,NA,NA,NA,NA,0.957152903392612,31.9050967797537,NA
1910,NA,NA,NA,NA,NA,NA,NA,0.955670318575344,31.8556772858448,NA
1920,NA,NA,NA,NA,NA,NA,NA,0.951610144762761,31.7203381587587,NA
1930,NA,NA,NA,NA,NA,NA,NA,0.936811594804245,31.2270531601415,NA
1940,NA,NA,NA,NA,NA,NA,NA,0.960516234284156,32.0172078094719,NA
1950,NA,NA,NA,NA,NA,NA,NA,0.943591967859936,31.4530655953312,NA
1960,NA,NA,NA,NA,NA,NA,NA,0.95739556326667,31.9131854422223,NA
1980,NA,NA,NA,NA,NA,NA,NA,0.951384725107765,31.7128241702588,NA
1990,NA,NA,NA,NA,NA,NA,NA,0.932633999219708,31.0877999739903,NA
2010,NA,NA,NA,NA,NA,NA,NA,0.920840450089624,30.6946816696541,NA
2020,NA,NA,NA,NA,NA,NA,NA,0.907576529512811,30.2525509837604,NA
2030,NA,NA,NA,NA,NA,NA,NA,0.936557316879228,31.2185772293076,NA
2040,NA,NA,NA,NA,NA,NA,NA,0.892729139540937,29.7576379846979,NA
2050,NA,NA,NA,NA,NA,NA,NA,0.89636622812439,29.878874270813,NA
2060,NA,NA,NA,NA,NA,NA,NA,0.894672235164388,29.8224078388129,NA
2070,NA,NA,NA,NA,NA,NA,NA,0.921946283906583,30.7315427968861,NA
2080,NA,NA,NA,NA,NA,NA,NA,0.963254659014567,32.1084886338189,NA
2090,NA,NA,NA,NA,NA,NA,NA,0.942085611946864,31.4028537315621,NA
2100,NA,NA,NA,NA,NA,NA,NA,0.902519240933054,30.0839746977685,NA
2110,NA,NA,NA,NA,NA,NA,NA,0.887279294768604,29.5759764922868,NA
2120,NA,NA,NA,NA,NA,NA,NA,0.879806811221708,29.3268937073903,NA
2130,NA,NA,NA,NA,NA,NA,NA,0.92643658891637,30.8812196305457,NA
2140,NA,NA,NA,NA,NA,NA,NA,0.923505796798832,30.7835265599611,NA
2150,NA,NA,NA,NA,NA,NA,NA,0.890047977862332,29.6682659287444,NA
2180,NA,NA,NA,NA,NA,NA,NA,0.89665264023495,29.888421341165,NA
2190,NA,NA,NA,NA,NA,NA,NA,0.882210468006745,29.4070156002248,NA
2200,NA,NA,NA,NA,NA,NA,NA,0.885015344863348,29.5005114954449,NA
2220,NA,NA,NA,NA,NA,NA,NA,0.88843806071893,29.6146020239643,NA
2230,NA,NA,NA,NA,NA,NA,NA,0.868984796535255,28.9661598845085,NA
2240,NA,NA,NA,NA,NA,NA,NA,0.865034167483787,28.8344722494596,NA
2250,NA,NA,NA,NA,NA,NA,NA,0.849918890950251,28.3306296983417,NA
2260,NA,NA,NA,NA,NA,NA,NA,0.85621236419231,28.5404121397437,NA
2270,NA,NA,NA,NA,NA,NA,NA,0.850102560548466,28.3367520182822,NA
2280,NA,NA,NA,NA,NA,NA,NA,0.843746448039358,28.1248816013119,NA
2290,NA,NA,NA,NA,NA,NA,NA,0.867039988689599,28.90133295632,NA
2300,NA,NA,NA,NA,NA,NA,NA,0.8283342164045,27.6111405468167,NA
2310,NA,NA,NA,NA,NA,NA,NA,0.844122358000546,28.1374119333515,NA
2320,NA,NA,NA,NA,NA,NA,NA,0.841404582069742,28.0468194023247,NA
2330,NA,NA,NA,NA,NA,NA,NA,0.828218472707327,27.6072824235776,NA
2360,NA,NA,NA,NA,NA,NA,NA,0.825225428228003,27.5075142742668,NA
2370,NA,NA,NA,NA,NA,NA,NA,0.817039709002913,27.2346569667638,NA
2380,NA,NA,NA,NA,NA,NA,NA,0.831821888554925,27.7273962851642,NA
2390,NA,NA,NA,NA,NA,NA,NA,0.791619766637445,26.3873255545815,NA
2400,NA,NA,NA,NA,NA,NA,NA,0.799355713911295,26.6451904637098,NA
2410,NA,NA,NA,NA,NA,NA,NA,0.801722689244022,26.7240896414674,NA
2420,NA,NA,NA,NA,NA,NA,NA,0.821555051321551,27.385168377385,NA
2430,NA,NA,NA,NA,NA,NA,NA,0.785598592003666,26.1866197334555,NA
2440,NA,NA,NA,NA,NA,NA,NA,0.784326660843021,26.1442220281007,NA
2450,NA,NA,NA,NA,NA,NA,NA,0.78042844201746,26.014281400582,NA
2460,NA,NA,NA,NA,NA,NA,NA,0.802621148418654,26.7540382806218,NA
2480,NA,NA,NA,NA,NA,NA,NA,0.770684169879869,25.689472329329,NA
