"name","mu","timestamp","rate","significance"
"BAOL066X_B5554",-4.1650462292288,2012-11-11 12:00:00,0.165962483749045,0.39980069399041
"BAOL068X_180816",-4.39264544187245,2016-01-23 00:00:00,-0.316523373580086,0.0039537695387265
"BAOL070X_B9393",-9.96734501841149,2013-03-20 12:00:00,-9.54001743687374,0.431384780577203
"BAOL071X_H4445",-4.29693169574441,2012-06-21 12:00:00,-3.64543968631755,9.75078311926669e-06
"BAOL072X_180758",-6.64343549456434,2019-06-27 00:00:00,149.104131619572,0
"BAOL077X_26425",-0.490481139989708,2011-02-10 12:00:00,-0.590711967544412,0.808792951047523
"BAOL079X_177936",NA,NA,NA,NA
"BAOL079X_R6513",-1.87508732079605,2016-11-28 00:00:00,0.87459688836776,0.743222594121413
"BAOL084X_U8327",-3.86067349420844,2019-09-05 12:00:00,16.5863507073458,0.783226870135779
"BAOL086X_179793",-0.623160367255719,2016-06-30 00:00:00,-0.0652183671425344,0.914195548148941
"BAOL087A_555349",-1.124058032534,2019-06-08 00:00:00,-14.0105823992496,0.970871567362764
"BAOL087X_179808",-2.75333574897814,2018-12-12 12:00:00,-2700.67758855544,0.00926051743740408
"BAOL088X_B5548",-7.63640662727361,2013-07-19 12:00:00,-2.09564651413311,0.417521673114706
"BAOL089X_362591",-4.35598975325159,2018-03-15 00:00:00,-2.10483429099462,1.86322294593033e-07
"BAOL090X_151137",-3.7525700977765,2019-09-09 00:00:00,2.33475662711972,0.604755322581805
"BAOL090X_29502",-3.25311795919965,2009-05-14 12:00:00,-0.0531271291472352,0.809929599413513
"BAOL091X_73922",-6.0033114567912,2013-09-18 12:00:00,1.17362730407652,0.988366748203328
"BAOL092X_42183",-1.88980554310568,2014-02-25 12:00:00,-174.854608108831,0.907709057188293
"BAOL093X_78679",-1.71852699155556,2018-09-21 00:00:00,-4.7227850967784,2.52719441706795e-07
"BAOL094X_R0051",-9.41034250603998,2017-04-19 00:00:00,11.0820714409048,0.357834914689748
"BAOL095X_R6514",-3.87803870762926,2016-10-19 12:00:00,0.45768180378028,0.156659861631322
"BAOL096X_177936",-0.962238319447455,2019-02-18 00:00:00,-2.903812025471,0.649096096760267
"BAOL098X_A0000",-9.45233585659773,2017-01-05 12:00:00,2.27613344254701,0.536794458992688
"BAOL100X_T5736",-0.140855106624073,2019-02-12 00:00:00,1632.33154858653,0.562468292008471
"BAOL101X_558536",-4.42438237310281,2019-09-06 12:00:00,-31.9898819620576,0.990682170345965
"BAOL102X_T5760",11.4912127323952,2019-01-29 12:00:00,-55.5270661061481,0.866460778934597
"BAOL103X_T5756",-7.86594695754935,2019-11-07 00:00:00,-1566.51076601607,0.302943712071203
"BAOL105X_613189",0.294750823295285,2019-06-04 12:00:00,-12.3605914823433,0.81422196068712
"BAOL107X_637550",1.29874223027004,2019-11-01 12:00:00,-267.166186792364,0.847577825738543
"BAOL108X_BA612",-3.26531853891994,2019-01-28 12:00:00,5.17822124816775,0.431182330035417
"BAOL109X_P4024",-7.60410691100219,2013-07-15 00:00:00,-1.76659241893723,0
"BAOL110X_637648",-6.41064437667612,2019-12-18 00:00:00,1029.37549881381,0.00867554368729906
"BAOL500X_B_0029B",-1.63194658107664,2019-04-15 12:00:00,1.62400548149913,0.809073391551105
"BAOL501X_B_00299",-2.03785323167979,2016-09-18 12:00:00,0.473038094243663,0.647148358907185
"BAOL502X_B_00555",-0.967285173441999,2018-05-11 12:00:00,0.490140675798945,0.874047781916878
"BAOL502X_B_B2131",-1.93225991980364,2014-08-09 00:00:00,-0.36464767297783,0.589762961487741
"BAOL503X_B_00290",1.22503196985688,2017-06-04 12:00:00,0.411964380435555,0.927759058549134
"BAOL503X_B_009C1",1.22900586655963,2020-01-07 12:00:00,7.69157142908268,0.979807008848408
"BAOL505X_B_006D9",-2.18461672883562,2019-12-09 00:00:00,36.8742668312291,0.441514453354522
"BAOL505X_B_B2123",-1.33290865563546,2015-07-25 12:00:00,-10.1731239966724,4.98318989049507e-05
"BAOL506X_B_00292",-1.65252639726948,2016-09-18 12:00:00,0.409895116074889,0.714128862616749
"BAOL507X_B_004B5",1.11689193236745,2020-02-04 00:00:00,-2908.90071297524,0.0178721600961693
"BAOL508X_B_00601",-0.676004769830046,2020-02-03 12:00:00,-718.883423896973,0.837982867810743
"BAOL509X_B_00602",-0.74564089418227,2020-02-03 12:00:00,-614.658817407056,0.886357957834259
"BAOL510X_B_00296",-0.462764408479078,2020-02-04 00:00:00,-2341.28118160555,0.564150138965634
"BAOL511X_B_00297",-1.32726461242827,2016-08-15 12:00:00,0.328480722559984,0.775240505199888
"BAOL512X_B_005F9",-1.23253310884818,2018-07-10 12:00:00,0.267599067153093,0.978493455963686
"BAOL512X_B_00603",-3.36367857669203,2018-05-16 12:00:00,39.0738470302782,0.913642687006353
"BAOL513X_B_00298",-1.78523340460342,2017-10-20 12:00:00,-0.255984270682358,0.974103641934605
"BAOL514X_B_0029C",-1.35496517562035,2016-09-03 12:00:00,0.354278157429515,0.714112564903716
"BAOL515X_B_0029D",-1.42916548124082,2016-08-21 12:00:00,0.453259006926417,0.757550839561112
"BAOL515X_B_00558",-0.872495158214916,2018-02-21 12:00:00,0.605621682244346,0.19945711031398
"BAOL516X_B_002A0",-3.54832278476312,2016-11-11 12:00:00,984.945709405932,0.104181314633097
"BAOL516X_B_00631",-0.753997590092996,2018-06-21 12:00:00,0.285790723768445,0.957439108674531
"BAOL517X_B_0055C",0.805500658391017,2020-02-04 00:00:00,-3007.61808352244,0.0726455461775425
"BAOL518X_B_004C4",0.236677537425846,2020-02-04 00:00:00,-2864.28425545918,0.0786356104298129
"BAOL518X_B_B2129",-1.82819635366877,2015-06-02 12:00:00,-0.174676243760316,0.977213932545852
"BAOL519X_B_0029F",-1.41140398874,2016-09-18 12:00:00,0.484444328737477,0.683316036583157
"BAOL520X_B_B2134",-8.73032699458592,2014-11-03 12:00:00,-0.214850538079402,0.641141245474215
"BAOL521X_B_006F8",-8.1494579725719,2020-02-03 12:00:00,-2034.00511835111,0.0707205085906006
"BAOL522X_B_B2120",-8.46669272255968,2014-11-03 12:00:00,-0.20191890194174,0.355390719006523
"BAOL523X_B_004B6",-8.08145406965437,2020-02-03 12:00:00,-2062.72970336846,0.0737242015110467
"BAOL524X_B_004B9",-7.26053483888205,2020-02-03 12:00:00,-1993.08146907875,0.0736033960452342
"BAOL525X_B_004B8",-7.49146812856794,2020-02-03 12:00:00,-1956.53585282359,0.0893312594175085
"BAOL526X_B_00711",-7.65792325581848,2020-02-03 12:00:00,-2026.47906210442,0.0762551303796565
"BAOL527X_B_B2130",-8.69992403880854,2016-01-05 12:00:00,-0.317484050227422,0.637950434581067
"BAOL528X_B_B2128",-8.70984792779396,2016-05-18 12:00:00,-217.145883785223,0.000624654304551164
"BAOL528X_B_B2152",-0.887160513688073,NA,NA,NA
"BAOL529X_B_B2121",-9.28454263622672,2016-01-02 12:00:00,-45.5725283745742,1.36063105593554e-06
"BAOL530X_B_00710",-7.90216702414816,2020-02-03 12:00:00,-1934.62349297138,0.0878386446851475
"BAOL531X_B_00559",-6.98654656258883,2019-03-10 12:00:00,3.46479534392026,0.240760794622181
"BAOL532X_B_004AD",-6.24000574902461,2020-02-03 12:00:00,-2007.05692310156,0.0241739663919868
"BAOL533X_B_005FD",-0.772450863407973,2020-02-04 00:00:00,-3153.58979023296,0.0242250108464467
"BAOL534X_B_00553",-0.613416124719749,2020-02-04 00:00:00,-3254.36908848876,0.0166273866075212
"BAOL535X_B_00556",-0.380033518666209,2020-02-04 00:00:00,-3135.11268959217,0.0211858703516187
"BAOL536X_B_0055A",-0.0464078820241304,2020-02-04 00:00:00,-3167.57585210395,0.0149553766229252
"BAOL537X_B_002A1",-2.13788597361782,2016-08-30 12:00:00,0.408211605482923,0.728746247584314
"BAOL538X_B_002A2",27.9875004972046,2016-11-22 00:00:00,-1985.73297024827,2.22044604925031e-16
"BAOL538X_B_00554",2.77980614383507,2019-12-16 12:00:00,-29.1000331495776,0.485921364139118
"BAOL539X_B_B2122",9.15658128611909,2015-06-01 12:00:00,-399.812725869521,0.133457223063551
"BAOL540X_B_00612",-1.00637075477992,2019-01-09 12:00:00,1.44332805303097,0.105124801672755
"BAOL540X_B_B2116",-0.874651258040464,2015-07-25 12:00:00,0.898292877023745,0.651917580346893
"BAOL541X_B_00640",-4.988537684703,2019-12-06 12:00:00,-171.933579992086,0.0245423713057036
"BAOL542X_B_002A5",0.344379369630855,2016-09-23 12:00:00,0.214157996402937,0.650019994263165
"BAOL543X_B_002A8",-6.57934291297078,2018-08-30 12:00:00,1.0727047539151,0.591054557926676
"BAOL544X_B_002A6",-7.00816900919057,2016-10-03 00:00:00,0.349244027782635,0.815237800351161
"BAOL544X_B_0078B",-6.68453624266236,2019-01-02 00:00:00,1.07838677265922,0.590578007570732
"BAOL545X_B_004B4",-3.60820718224113,2019-01-08 12:00:00,1.46852548854061,0.934772512496173
"BAOL545X_B_006DC",-20.5928549713431,2019-11-01 00:00:00,98.1742676800069,0.798379707994288
"BAOL546X_B_0078C",-5.48349951604378,2019-01-02 00:00:00,0.828338541958243,0.791795731995094
"BAOL547X_B_004AC",-3.58923545451721,2019-12-20 00:00:00,-4.31908237060146,0.993680467129051
"BAOL547X_B_B2137",-5.23266248632782,2014-12-31 12:00:00,3.21433282417684,0.782090133699724
"BAOL548X_B_0055B",-4.01457505117229,2019-12-20 00:00:00,-7.83598112871936,0.869612081935814
"BAOL548X_B_B2112",-4.5173856505885,2014-12-13 00:00:00,0.67088366985303,0.922225185093348
"BAOL549X_B_005F8",-3.13201062203909,2019-12-20 00:00:00,-10.6401685753586,0.785811617117885
"BAOL549X_B_B2138",-5.63330141318356,2017-12-22 12:00:00,164.605616878617,0.857424019046767
"BAOL550X_B_004C3",-5.53229239603621,2018-07-21 12:00:00,0.76848746325197,0.14099125336432
"BAOL550X_B_B2136",-5.21491322469478,2016-06-21 12:00:00,-4.69636795306625,0.861436689426066
"BAOL551X_B_004AF",-7.48058884954122,2018-06-28 12:00:00,0.502325120479024,0.82492170004082
"BAOL551X_B_005F9",-2.32983549027983,2018-05-29 12:00:00,386.859418703275,0.551228281359862
"BAOL551X_B_B2135",-7.09020064324286,2015-01-24 12:00:00,1.11121538419273,0.94730599913561
"BAOL552X_B_002A7",-4.28724247799175,2016-09-17 12:00:00,0.413595535633506,0.73736361864374
"BAOL552X_B_0078D",-3.96578229609215,2019-01-02 00:00:00,1.02679590358522,0.661639880377906
"BAOL553X_B_004BA",-3.8738818436892,2019-12-20 00:00:00,-6.86370297651391,0.920068233956663
"BAOL554X_B_004BB",-3.8763972362711,2018-06-21 12:00:00,0.396555058546709,0.804745797099542
"BAOL555X_B_004B7",-3.44717663960154,2018-06-24 12:00:00,0.631891573846383,0.46255046377919
"BAOL800X_P2_15615",-1.50846814503087,2015-08-31 00:00:00,-641.375705267202,0.722198968723889
"BAOL801X_P2_15706",-1.05272156366819,2015-08-31 00:00:00,-675.042427686911,0.63945475333134
"BAOL802X_P2_15659",-0.532728340838544,2015-08-31 00:00:00,-541.137063012583,0.612102359755329
"BAOL803X_P2_15640",0.170017795870758,2015-08-31 00:00:00,-492.434338814156,0.743909391330193
"BAOL804X_P2_15641",-0.494704009820253,2015-08-31 00:00:00,-501.940696354126,0.649071387679693
"BAOL805X_P2_15643",-0.564676926124572,2015-08-31 00:00:00,-567.971869658868,0.57523000104152
"BAOL806X_P2_15633",-0.87253948328742,2015-08-31 00:00:00,-524.70169921284,0.624804385672683
"BAOL807X_P2_15709",-0.791009676589748,2015-08-31 00:00:00,-514.256581850134,0.642885727345236
"BAOL808X_P2_15637",-0.37612987769109,2015-08-31 00:00:00,-475.600823707743,0.705331123581346
"BAOL809X_P2_15697",-0.885596938344895,2015-08-31 00:00:00,-581.822943796197,0.552025590606441
"BAOL810X_P2_15618",-0.648323917683871,2015-02-24 12:00:00,-0.311099612278676,4.47418679883071e-09
"BAOL811X_P2_15634",-9.19353225199169,2017-04-17 12:00:00,0.521547598435602,0.995401855611024
"BAOL813X_P2_15555",-0.514581518304239,2015-11-30 00:00:00,-0.393143165122143,0.988124895560955
"BAOL814X_P2_16670",-0.4329393128813,2015-04-08 12:00:00,0.0935607146285279,0.0147337779083042
"BAOL815X_P2_16660",-0.690744250429671,2019-01-09 00:00:00,0.644074578550899,0.652812515667939
"BAOL816X_P2_16672",-0.75434862640364,2015-05-06 12:00:00,-0.181666644192587,0.739073505661577
"BAOL817X_P2_16659",-0.378556865363124,2016-11-22 00:00:00,-0.330346657326359,2.85389945009484e-09
"BAOL818X_P2_16673",-0.294936221160814,2016-12-09 00:00:00,-0.607288954287223,0
"BAOL819X_P2_16661",-0.475900833399117,2017-06-09 12:00:00,-0.260887987374282,0.000513589817464077
"BAOL820X_P2_16674",-0.253026843407518,2015-04-03 12:00:00,-0.185801191603063,3.0884249213603e-07
"BAOL822X_P2_15621",0.335956569112975,2017-07-11 12:00:00,-0.254363641622623,0.00259148770855655
"BAOL823X_P2_15607",2.211699464543,2018-02-11 00:00:00,-0.328715595287045,0.684152714863661
"BAOL824X_P2_15563",1.60013935406833,2017-01-12 12:00:00,450.369462369765,0.00553632841326213
"BAOL825X_P2_16665",-0.546313779946381,2019-01-09 00:00:00,0.504529664619215,0.0910575057602654
"BAOL826X_P2_15615",-0.108253789993888,2016-04-09 00:00:00,-6.11830628343707,0.686152378269391
"BAOL828X_P2_15705",-4.82789575968278,2018-08-02 12:00:00,0.541596634961621,0.887655633185319
"BAOL829X_P2_15611",-7.52176962594768,2016-02-22 00:00:00,-693.224881260873,0.616642260385374
"BAOL830X_P2_15562",-7.43352304771278,2016-04-06 12:00:00,-0.194193069363755,0.650328794711266
"BAOL831X_P2_15698",1.75227183461903,2018-06-18 12:00:00,0.450537813530918,0.209821802993286
"BAOL831X_P2_16667",-0.646832823045091,2017-08-11 12:00:00,1.6477038877574,0.559403118613924
"BAOL833X_P2_15608",-6.77149084647485,2018-04-02 12:00:00,-1.56197540520953,0.961311117435117
"BAOL835X_P2_16672",-0.779552859550903,2018-04-05 00:00:00,-0.162356784167459,0.570597595152199
"BAOL836X_P2_16668",-1.49127260128288,2019-05-05 00:00:00,1.37182235836548,0.741625196922551
"BAOL837X_P2_15430",-3.72720398560062,2019-01-08 12:00:00,1.37301790823749,0.81861151724633
"BAOL837X_P2_15695",-4.16634812491616,2017-04-03 00:00:00,0.720916787018843,0.957519386299893
"BAOL838X_P2_17222",-2.84029792210449,2019-03-11 12:00:00,1.04336603200201,0.791580362352576
"BAOL839X_P2_15707",0.648332629479697,2017-09-06 00:00:00,2.89707052136322,0.949295696162416
"BAOL840X_P2_15468",-3.09833963935897,2018-01-15 12:00:00,-0.330239349085867,0.924234638956938
"BAOL841X_P2_15696",-1.21826294395056,2017-08-04 00:00:00,-0.444112813638957,0.894047638270321
"BAOL842X_t1108",0.335498623615173,2016-08-07 12:00:00,-1.62920036669651,0
"BAOL844X_T5753",-2.60523593651848,2019-10-16 00:00:00,1629.43874987935,0.540084813904941
"BAOL845X_P2_15488",6.19591505781644,2017-08-23 12:00:00,-0.604093578170044,0.896314647342868
"BAOL846X_P2_825",-0.608991367633956,2010-06-15 00:00:00,0.154381754957633,0.553751612957357
"BAOL847X_P2_15664",-2.49419656294349,2018-07-05 00:00:00,0.258404707928345,0.8581461364034
"BAOL848X_T5738",-7.64458466198229,2019-09-17 12:00:00,18.0320647973029,0.973939502918898
"BAOL849X_A9771",-13.5509980997623,2018-10-01 12:00:00,-1.23458540724341,0.0576170008748835
"BAOL850X_T5742",1.45919381438976,2017-03-22 12:00:00,0.622248913871786,0.112139258354008
"BAOL900X_D0000",1.51509975777958,2018-05-20 12:00:00,-1.05178329458174,0.833377497455126
"BAOL901X_D0001",-0.744235149266509,2009-02-16 12:00:00,-0.0861931552918238,6.94685879097934e-05
