Date/Time	P1-P2	P1	P2	T	TOB1	TOB2		
7/06/2010 14:00:00		3,246						
7/06/2010 20:00:00		3,243						
8/06/2010 2:00:00		3,240						
8/06/2010 8:00:00		3,230						
8/06/2010 14:00:00		3,236						
8/06/2010 20:00:00		3,235						
9/06/2010 2:00:00		3,231						
9/06/2010 8:00:00		3,236						
9/06/2010 14:00:00		3,232						
9/06/2010 20:00:00		3,234						
10/06/2010 2:00:00		3,235						
10/06/2010 8:00:00		3,231						
10/06/2010 14:00:00		3,232						
10/06/2010 20:00:00		3,239						
11/06/2010 2:00:00		3,236						
11/06/2010 8:00:00		3,232						
11/06/2010 14:00:00		3,238						
11/06/2010 20:00:00		3,237						
12/06/2010 2:00:00		3,234						
12/06/2010 8:00:00		3,244						
12/06/2010 14:00:00		3,250						
12/06/2010 20:00:00		3,259						
13/06/2010 2:00:00		3,260						
13/06/2010 8:00:00		3,264						
13/06/2010 14:00:00		3,261						
13/06/2010 20:00:00		3,260						
14/06/2010 2:00:00		3,257						
14/06/2010 8:00:00		3,255						
14/06/2010 14:00:00		3,243						
14/06/2010 20:00:00		3,244						
15/06/2010 2:00:00		3,246						
15/06/2010 8:00:00		3,241						
15/06/2010 14:00:00		3,233						
15/06/2010 20:00:00		3,236						
16/06/2010 2:00:00		3,240						
16/06/2010 8:00:00		3,238						
16/06/2010 14:00:00		3,233						
16/06/2010 20:00:00		3,238						
17/06/2010 2:00:00		3,234						
17/06/2010 8:00:00		3,230						
17/06/2010 14:00:00		3,229						
17/06/2010 20:00:00		3,228						
18/06/2010 2:00:00		3,226						
18/06/2010 8:00:00		3,231						
18/06/2010 14:00:00		3,224						
18/06/2010 20:00:00		3,227						
19/06/2010 2:00:00		3,230						
19/06/2010 8:00:00		3,233						
19/06/2010 14:00:00		3,244						
19/06/2010 20:00:00		3,250						
20/06/2010 2:00:00		3,254						
20/06/2010 8:00:00		3,260						
20/06/2010 14:00:00		3,261						
20/06/2010 20:00:00		3,258						
21/06/2010 2:00:00		3,253						
21/06/2010 8:00:00		3,243						
21/06/2010 14:00:00		3,235						
21/06/2010 20:00:00		3,232						
22/06/2010 2:00:00		3,235						
22/06/2010 8:00:00		3,228						
22/06/2010 14:00:00		3,223						
22/06/2010 20:00:00		3,225						
23/06/2010 2:00:00		3,220						
23/06/2010 8:00:00		3,217						
23/06/2010 14:00:00		3,219						
23/06/2010 20:00:00		3,216						
24/06/2010 2:00:00		3,216						
24/06/2010 8:00:00		3,210						
24/06/2010 14:00:00		3,206						
24/06/2010 20:00:00		3,217						
25/06/2010 2:00:00		3,216						
25/06/2010 8:00:00		3,215						
25/06/2010 14:00:00		3,216						
25/06/2010 20:00:00		3,214						
26/06/2010 2:00:00		3,219						
26/06/2010 8:00:00		3,221						
26/06/2010 14:00:00		3,221						
26/06/2010 20:00:00		3,229						
27/06/2010 2:00:00		3,232						
27/06/2010 8:00:00		3,232						
27/06/2010 14:00:00		3,232						
27/06/2010 20:00:00		3,234						
28/06/2010 2:00:00		3,228						
28/06/2010 8:00:00		3,218						
28/06/2010 14:00:00		3,209						
28/06/2010 20:00:00		3,209						
29/06/2010 2:00:00		3,207						
29/06/2010 8:00:00		3,199						
29/06/2010 14:00:00		3,191						
29/06/2010 20:00:00		3,200						
30/06/2010 2:00:00		3,193						
30/06/2010 8:00:00		3,189						
30/06/2010 14:00:00		3,187						
30/06/2010 20:00:00		3,186						
1/07/2010 2:00:00		3,183						
1/07/2010 8:00:00		3,181						
1/07/2010 14:00:00		3,179						
1/07/2010 20:00:00		3,178						
2/07/2010 2:00:00		3,179						
2/07/2010 8:00:00		3,177						
2/07/2010 14:00:00		3,172						
2/07/2010 20:00:00		3,177						
3/07/2010 2:00:00		3,180						
3/07/2010 8:00:00		3,183						
3/07/2010 14:00:00		3,197						
3/07/2010 20:00:00		3,204						
4/07/2010 2:00:00		3,210						
4/07/2010 8:00:00		3,216						
4/07/2010 14:00:00		3,216						
4/07/2010 20:00:00		3,211						
5/07/2010 2:00:00		3,207						
5/07/2010 8:00:00		3,200						
5/07/2010 14:00:00		3,196						
5/07/2010 20:00:00		3,197						
6/07/2010 2:00:00		3,191						
6/07/2010 8:00:00		3,195						
6/07/2010 14:00:00		3,194						
6/07/2010 20:00:00		3,191						
7/07/2010 2:00:00		3,192						
7/07/2010 8:00:00		3,188						
7/07/2010 14:00:00		3,184						
7/07/2010 20:00:00		3,189						
8/07/2010 2:00:00		3,188						
8/07/2010 8:00:00		3,179						
8/07/2010 14:00:00		3,184						
8/07/2010 20:00:00		3,184						
9/07/2010 2:00:00		3,181						
9/07/2010 8:00:00		3,178						
9/07/2010 14:00:00		3,173						
9/07/2010 20:00:00		3,178						
10/07/2010 2:00:00		3,179						
10/07/2010 8:00:00		3,173						
10/07/2010 14:00:00		3,183						
10/07/2010 20:00:00		3,193						
11/07/2010 2:00:00		3,199						
11/07/2010 8:00:00		3,202						
11/07/2010 14:00:00		3,202						
11/07/2010 20:00:00		3,167						
12/07/2010 2:00:00		3,161						
12/07/2010 8:00:00		3,154						
12/07/2010 14:00:00		3,150						
12/07/2010 20:00:00		3,156						
13/07/2010 2:00:00		3,149						
13/07/2010 8:00:00		3,150						
13/07/2010 14:00:00		3,151						
13/07/2010 20:00:00		3,149						
14/07/2010 2:00:00		3,149						
14/07/2010 8:00:00		3,148						
14/07/2010 14:00:00		3,143						
14/07/2010 20:00:00		3,145						
15/07/2010 2:00:00		3,147						
15/07/2010 8:00:00		3,146						
15/07/2010 14:00:00		3,145						
15/07/2010 20:00:00		3,148						
16/07/2010 2:00:00		3,143						
16/07/2010 8:00:00		3,146						
16/07/2010 14:00:00		3,145						
16/07/2010 20:00:00		3,146						
17/07/2010 2:00:00		3,150						
17/07/2010 8:00:00		3,160						
17/07/2010 14:00:00		3,162						
17/07/2010 20:00:00		3,169						
18/07/2010 2:00:00		3,174						
