Date/Time	P1-P2	P1	P2	T	TOB1	TOB2		
19/05/2009 13:15:57		3,183						
19/05/2009 13:30:57		3,183						
19/05/2009 13:45:57		3,183						
19/05/2009 14:00:57		3,183						
19/05/2009 14:15:57		3,183						
19/05/2009 14:30:57		3,183						
19/05/2009 14:45:57		3,184						
19/05/2009 15:00:57		3,184						
19/05/2009 15:15:57		3,183						
19/05/2009 15:30:57		3,183						
19/05/2009 15:45:57		3,183						
19/05/2009 16:00:57		3,183						
19/05/2009 16:15:57		3,183						
19/05/2009 16:30:57		3,182						
19/05/2009 16:45:57		3,182						
19/05/2009 17:00:57		3,182						
19/05/2009 17:15:57		3,182						
19/05/2009 17:30:57		3,182						
19/05/2009 17:45:57		3,181						
19/05/2009 18:00:57		3,181						
19/05/2009 18:15:57		3,181						
19/05/2009 18:30:57		3,181						
19/05/2009 18:45:57		3,181						
19/05/2009 19:00:57		3,181						
19/05/2009 19:15:57		3,181						
19/05/2009 19:30:57		3,181						
19/05/2009 19:45:57		3,181						
19/05/2009 20:00:57		3,181						
19/05/2009 20:15:57		3,180						
19/05/2009 20:30:57		3,180						
19/05/2009 20:45:57		3,181						
19/05/2009 21:00:57		3,181						
19/05/2009 21:15:57		3,181						
19/05/2009 21:30:57		3,181						
19/05/2009 21:45:57		3,181						
19/05/2009 22:00:57		3,181						
19/05/2009 22:15:57		3,181						
19/05/2009 22:30:57		3,181						
19/05/2009 22:45:57		3,182						
19/05/2009 23:00:57		3,182						
19/05/2009 23:15:57		3,182						
19/05/2009 23:30:57		3,182						
19/05/2009 23:45:57		3,183						
20/05/2009 0:00:57		3,183						
20/05/2009 0:15:57		3,183						
20/05/2009 0:30:57		3,184						
20/05/2009 0:45:57		3,184						
20/05/2009 1:00:57		3,184						
20/05/2009 1:15:57		3,184						
20/05/2009 1:30:57		3,184						
20/05/2009 1:45:57		3,184						
20/05/2009 2:00:57		3,185						
20/05/2009 2:15:57		3,185						
20/05/2009 2:30:57		3,185						
20/05/2009 2:45:57		3,185						
20/05/2009 3:00:57		3,186						
20/05/2009 3:15:57		3,186						
20/05/2009 3:30:57		3,186						
20/05/2009 3:45:57		3,186						
20/05/2009 4:00:57		3,187						
20/05/2009 4:15:57		3,187						
20/05/2009 4:30:57		3,187						
20/05/2009 4:45:57		3,187						
20/05/2009 5:00:57		3,188						
20/05/2009 5:15:57		3,188						
20/05/2009 5:30:57		3,188						
20/05/2009 5:45:57		3,189						
20/05/2009 6:00:57		3,189						
20/05/2009 6:15:57		3,189						
20/05/2009 6:30:57		3,188						
20/05/2009 6:45:57		3,188						
20/05/2009 7:00:57		3,188						
20/05/2009 7:15:57		3,187						
20/05/2009 7:30:57		3,186						
20/05/2009 7:45:57		3,186						
20/05/2009 8:00:57		3,185						
20/05/2009 8:15:57		3,184						
20/05/2009 8:30:57		3,183						
20/05/2009 8:45:57		3,182						
20/05/2009 9:00:57		3,182						
20/05/2009 9:15:57		3,181						
20/05/2009 9:30:57		3,181						
20/05/2009 9:45:57		3,181						
20/05/2009 10:00:57		3,180						
20/05/2009 10:15:57		3,180						
20/05/2009 10:30:57		3,180						
20/05/2009 10:45:57		3,180						
20/05/2009 11:00:57		3,180						
20/05/2009 11:15:57		3,180						
20/05/2009 11:30:57		3,180						
20/05/2009 11:45:57		3,179						
20/05/2009 12:00:57		3,179						
20/05/2009 12:15:57		3,179						
20/05/2009 12:30:57		3,179						
20/05/2009 12:45:57		3,179						
20/05/2009 13:00:57		3,178						
20/05/2009 13:15:57		3,178						
20/05/2009 13:30:57		3,178						
20/05/2009 13:45:57		3,178						
20/05/2009 14:00:57		3,178						
20/05/2009 14:15:57		3,178						
20/05/2009 14:30:57		3,178						
20/05/2009 14:45:57		3,178						
20/05/2009 15:00:57		3,178						
20/05/2009 15:15:57		3,178						
20/05/2009 15:30:57		3,178						
20/05/2009 15:45:57		3,178						
20/05/2009 16:00:57		3,178						
20/05/2009 16:15:57		3,179						
20/05/2009 16:30:57		3,179						
20/05/2009 16:45:57		3,179						
20/05/2009 17:00:57		3,179						
20/05/2009 17:15:57		3,179						
20/05/2009 17:30:57		3,179						
20/05/2009 17:45:57		3,179						
20/05/2009 18:00:57		3,179						
20/05/2009 18:15:57		3,180						
20/05/2009 18:30:57		3,180						
20/05/2009 18:45:57		3,180						
20/05/2009 19:00:57		3,180						
20/05/2009 19:15:57		3,180						
20/05/2009 19:30:57		3,180						
20/05/2009 19:45:57		3,181						
20/05/2009 20:00:57		3,181						
20/05/2009 20:15:57		3,181						
20/05/2009 20:30:57		3,182						
20/05/2009 20:45:57		3,182						
20/05/2009 21:00:57		3,182						
20/05/2009 21:15:57		3,182						
20/05/2009 21:30:57		3,183						
20/05/2009 21:45:57		3,183						
20/05/2009 22:00:57		3,183						
20/05/2009 22:15:57		3,183						
20/05/2009 22:30:57		3,184						
20/05/2009 22:45:57		3,184						
20/05/2009 23:00:57		3,184						
20/05/2009 23:15:57		3,184						
20/05/2009 23:30:57		3,184						
20/05/2009 23:45:57		3,184						
21/05/2009 0:00:57		3,184						
21/05/2009 0:15:57		3,183						
21/05/2009 0:30:57		3,183						
