Date/Time	P1-P2	P1	P2	T	TOB1	TOB2		
7/10/2009 9:49:09		3,084						
7/10/2009 10:04:09		3,084						
7/10/2009 10:19:09		3,084						
7/10/2009 10:34:09		3,084						
7/10/2009 10:49:09		3,085						
7/10/2009 11:04:09		3,085						
7/10/2009 11:19:09		3,085						
7/10/2009 11:34:09		3,086						
7/10/2009 11:49:09		3,086						
7/10/2009 12:04:09		3,086						
7/10/2009 12:19:09		3,086						
7/10/2009 12:34:09		3,086						
7/10/2009 12:49:09		3,086						
7/10/2009 13:04:09		3,086						
7/10/2009 13:19:09		3,086						
7/10/2009 13:34:09		3,087						
7/10/2009 13:49:09		3,086						
7/10/2009 14:04:09		3,086						
7/10/2009 14:19:09		3,086						
7/10/2009 14:34:09		3,085						
7/10/2009 14:49:09		3,085						
7/10/2009 15:04:09		3,085						
7/10/2009 15:19:09		3,084						
7/10/2009 15:34:09		3,083						
7/10/2009 15:49:09		3,083						
7/10/2009 16:04:09		3,082						
7/10/2009 16:19:09		3,082						
7/10/2009 16:34:09		3,082						
7/10/2009 16:49:09		3,081						
7/10/2009 17:04:09		3,081						
7/10/2009 17:19:09		3,081						
7/10/2009 17:34:09		3,081						
7/10/2009 17:49:09		3,081						
7/10/2009 18:04:09		3,081						
7/10/2009 18:19:09		3,081						
7/10/2009 18:34:09		3,081						
7/10/2009 18:49:09		3,081						
7/10/2009 19:04:09		3,080						
7/10/2009 19:19:09		3,081						
7/10/2009 19:34:09		3,081						
7/10/2009 19:49:09		3,081						
7/10/2009 20:04:09		3,081						
7/10/2009 20:19:09		3,080						
7/10/2009 20:34:09		3,080						
7/10/2009 20:49:09		3,080						
7/10/2009 21:04:09		3,080						
7/10/2009 21:19:09		3,081						
7/10/2009 21:34:09		3,080						
7/10/2009 21:49:09		3,080						
7/10/2009 22:04:09		3,080						
7/10/2009 22:19:09		3,080						
7/10/2009 22:34:09		3,080						
7/10/2009 22:49:09		3,080						
7/10/2009 23:04:09		3,080						
7/10/2009 23:19:09		3,080						
7/10/2009 23:34:09		3,080						
7/10/2009 23:49:09		3,081						
8/10/2009 0:04:09		3,081						
8/10/2009 0:19:09		3,081						
8/10/2009 0:34:09		3,081						
8/10/2009 0:49:09		3,081						
8/10/2009 1:04:09		3,081						
8/10/2009 1:19:09		3,082						
8/10/2009 1:34:09		3,082						
8/10/2009 1:49:09		3,083						
8/10/2009 2:04:09		3,083						
8/10/2009 2:19:09		3,083						
8/10/2009 2:34:09		3,084						
