Date/Time	P1-P2	P1	P2	T	TOB1	TOB2		
9/03/2009 13:16:15		3,142						
9/03/2009 13:31:15		3,142						
9/03/2009 13:46:15		3,141						
9/03/2009 14:01:15		3,141						
9/03/2009 14:16:15		3,141						
9/03/2009 14:31:15		3,140						
9/03/2009 14:46:15		3,140						
9/03/2009 15:01:15		3,140						
9/03/2009 15:16:15		3,139						
9/03/2009 15:31:15		3,139						
9/03/2009 15:46:15		3,138						
9/03/2009 16:01:15		3,138						
9/03/2009 16:16:15		3,137						
9/03/2009 16:31:15		3,136						
9/03/2009 16:46:15		3,136						
9/03/2009 17:01:15		3,136						
9/03/2009 17:16:15		3,136						
9/03/2009 17:31:15		3,135						
9/03/2009 17:46:15		3,135						
9/03/2009 18:01:15		3,135						
9/03/2009 18:16:15		3,135						
9/03/2009 18:31:15		3,136						
9/03/2009 18:46:15		3,136						
9/03/2009 19:01:15		3,136						
9/03/2009 19:16:15		3,137						
9/03/2009 19:31:15		3,137						
9/03/2009 19:46:15		3,137						
9/03/2009 20:01:15		3,137						
9/03/2009 20:16:15		3,138						
9/03/2009 20:31:15		3,138						
9/03/2009 20:46:15		3,138						
9/03/2009 21:01:15		3,139						
9/03/2009 21:16:15		3,139						
9/03/2009 21:31:15		3,139						
9/03/2009 21:46:15		3,139						
9/03/2009 22:01:15		3,139						
9/03/2009 22:16:15		3,139						
9/03/2009 22:31:15		3,140						
9/03/2009 22:46:15		3,140						
9/03/2009 23:01:15		3,140						
9/03/2009 23:16:15		3,140						
9/03/2009 23:31:15		3,140						
9/03/2009 23:46:15		3,140						
10/03/2009 0:01:15		3,139						
10/03/2009 0:16:15		3,140						
10/03/2009 0:31:15		3,139						
10/03/2009 0:46:15		3,139						
10/03/2009 1:01:15		3,139						
10/03/2009 1:16:15		3,138						
10/03/2009 1:31:15		3,138						
10/03/2009 1:46:15		3,137						
10/03/2009 2:01:15		3,137						
10/03/2009 2:16:15		3,137						
10/03/2009 2:31:15		3,137						
10/03/2009 2:46:15		3,137						
10/03/2009 3:01:15		3,137						
10/03/2009 3:16:15		3,137						
10/03/2009 3:31:15		3,137						
10/03/2009 3:46:15		3,137						
10/03/2009 4:01:15		3,137						
10/03/2009 4:16:15		3,136						
10/03/2009 4:31:15		3,136						
10/03/2009 4:46:15		3,136						
10/03/2009 5:01:15		3,136						
10/03/2009 5:16:15		3,137						
10/03/2009 5:31:15		3,137						
10/03/2009 5:46:15		3,137						
10/03/2009 6:01:15		3,137						
10/03/2009 6:16:15		3,137						
10/03/2009 6:31:15		3,137						
10/03/2009 6:46:15		3,136						
10/03/2009 7:01:15		3,136						
10/03/2009 7:16:15		3,136						
10/03/2009 7:31:15		3,135						
10/03/2009 7:46:15		3,135						
10/03/2009 8:01:15		3,135						
10/03/2009 8:16:15		3,135						
10/03/2009 8:31:15		3,135						
10/03/2009 8:46:15		3,135						
10/03/2009 9:01:15		3,136						
10/03/2009 9:16:15		3,136						
10/03/2009 9:31:15		3,136						
10/03/2009 9:46:15		3,136						
10/03/2009 10:01:15		3,137						
10/03/2009 10:16:15		3,137						
10/03/2009 10:31:15		3,137						
10/03/2009 10:46:15		3,137						
10/03/2009 11:01:15		3,137						
10/03/2009 11:16:15		3,137						
10/03/2009 11:31:15		3,137						
10/03/2009 11:46:15		3,137						
10/03/2009 12:01:15		3,137						
10/03/2009 12:16:15		3,137						
10/03/2009 12:31:15		3,137						
10/03/2009 12:46:15		3,137						
10/03/2009 13:01:15		3,136						
10/03/2009 13:16:15		3,136						
10/03/2009 13:31:15		3,136						
10/03/2009 13:46:15		3,135						
10/03/2009 14:01:15		3,135						
10/03/2009 14:16:15		3,135						
10/03/2009 14:31:15		3,135						
10/03/2009 14:46:15		3,135						
10/03/2009 15:01:15		3,135						
10/03/2009 15:16:15		3,136						
10/03/2009 15:31:15		3,135						
10/03/2009 15:46:15		3,135						
10/03/2009 16:01:15		3,135						
10/03/2009 16:16:15		3,135						
10/03/2009 16:31:15		3,135						
10/03/2009 16:46:15		3,135						
10/03/2009 17:01:15		3,134						
10/03/2009 17:16:15		3,134						
10/03/2009 17:31:15		3,134						
10/03/2009 17:46:15		3,134						
10/03/2009 18:01:15		3,134						
10/03/2009 18:16:15		3,134						
10/03/2009 18:31:15		3,134						
10/03/2009 18:46:15		3,134						
10/03/2009 19:01:15		3,134						
10/03/2009 19:16:15		3,134						
10/03/2009 19:31:15		3,134						
10/03/2009 19:46:15		3,134						
10/03/2009 20:01:15		3,134						
10/03/2009 20:16:15		3,133						
10/03/2009 20:31:15		3,133						
10/03/2009 20:46:15		3,133						
10/03/2009 21:01:15		3,133						
10/03/2009 21:16:15		3,133						
10/03/2009 21:31:15		3,133						
10/03/2009 21:46:15		3,133						
10/03/2009 22:01:15		3,133						
10/03/2009 22:16:15		3,133						
10/03/2009 22:31:15		3,133						
10/03/2009 22:46:15		3,133						
10/03/2009 23:01:15		3,133						
10/03/2009 23:16:15		3,133						
10/03/2009 23:31:15		3,133						
10/03/2009 23:46:15		3,133						
11/03/2009 0:01:15		3,133						
11/03/2009 0:16:15		3,133						
11/03/2009 0:31:15		3,133						
11/03/2009 0:46:15		3,133						
11/03/2009 1:01:15		3,133						
11/03/2009 1:16:15		3,133						
11/03/2009 1:31:15		3,132						
11/03/2009 1:46:15		3,133						
11/03/2009 2:01:15		3,133						
11/03/2009 2:16:15		3,133						
11/03/2009 2:31:15		3,133						
11/03/2009 2:46:15		3,134						
11/03/2009 3:01:15		3,134						
11/03/2009 3:16:15		3,135						
11/03/2009 3:31:15		3,135						
11/03/2009 3:46:15		3,135						
11/03/2009 4:01:15		3,135						
11/03/2009 4:16:15		3,136						
11/03/2009 4:31:15		3,136						
11/03/2009 4:46:15		3,137						
11/03/2009 5:01:15		3,137						
11/03/2009 5:16:15		3,138						
11/03/2009 5:31:15		3,138						
11/03/2009 5:46:15		3,139						
11/03/2009 6:01:15		3,140						
11/03/2009 6:16:15		3,140						
11/03/2009 6:31:15		3,140						
11/03/2009 6:46:15		3,140						
11/03/2009 7:01:15		3,140						
11/03/2009 7:16:15		3,140						
11/03/2009 7:31:15		3,140						
11/03/2009 7:46:15		3,140						
11/03/2009 8:01:15		3,140						
11/03/2009 8:16:15		3,139						
11/03/2009 8:31:15		3,139						
11/03/2009 8:46:15		3,139						
11/03/2009 9:01:15		3,138						
11/03/2009 9:16:15		3,137						
11/03/2009 9:31:15		3,137						
11/03/2009 9:46:15		3,136						
11/03/2009 10:01:15		3,136						
11/03/2009 10:16:15		3,136						
11/03/2009 10:31:15		3,135						
11/03/2009 10:46:15		3,135						
11/03/2009 11:01:15		3,134						
11/03/2009 11:16:15		3,134						
11/03/2009 11:31:15		3,134						
11/03/2009 11:46:15		3,133						
11/03/2009 12:01:15		3,133						
11/03/2009 12:16:15		3,132						
11/03/2009 12:31:15		3,131						
11/03/2009 12:46:15		3,131						
11/03/2009 13:01:15		3,130						
11/03/2009 13:16:15		3,130						
11/03/2009 13:31:15		3,130						
11/03/2009 13:46:15		3,129						
11/03/2009 14:01:15		3,129						
11/03/2009 14:16:15		3,129						
11/03/2009 14:31:15		3,129						
11/03/2009 14:46:15		3,129						
11/03/2009 15:01:15		3,129						
11/03/2009 15:16:15		3,129						
11/03/2009 15:31:15		3,129						
11/03/2009 15:46:15		3,129						
11/03/2009 16:01:15		3,129						
11/03/2009 16:16:15		3,130						
11/03/2009 16:31:15		3,130						
11/03/2009 16:46:15		3,131						
11/03/2009 17:01:15		3,131						
11/03/2009 17:16:15		3,131						
11/03/2009 17:31:15		3,131						
11/03/2009 17:46:15		3,132						
11/03/2009 18:01:15		3,132						
11/03/2009 18:16:15		3,132						
11/03/2009 18:31:15		3,132						
11/03/2009 18:46:15		3,132						
11/03/2009 19:01:15		3,132						
11/03/2009 19:16:15		3,133						
11/03/2009 19:31:15		3,133						
11/03/2009 19:46:15		3,133						
11/03/2009 20:01:15		3,133						
11/03/2009 20:16:15		3,133						
11/03/2009 20:31:15		3,133						
11/03/2009 20:46:15		3,134						
11/03/2009 21:01:15		3,134						
11/03/2009 21:16:15		3,134						
11/03/2009 21:31:15		3,135						
11/03/2009 21:46:15		3,135						
11/03/2009 22:01:15		3,136						
11/03/2009 22:16:15		3,136						
11/03/2009 22:31:15		3,136						
11/03/2009 22:46:15		3,136						
11/03/2009 23:01:15		3,137						
11/03/2009 23:16:15		3,137						
11/03/2009 23:31:15		3,137						
11/03/2009 23:46:15		3,137						
12/03/2009 0:01:15		3,138						
12/03/2009 0:16:15		3,138						
12/03/2009 0:31:15		3,138						
12/03/2009 0:46:15		3,138						
12/03/2009 1:01:15		3,139						
12/03/2009 1:16:15		3,139						
12/03/2009 1:31:15		3,139						
12/03/2009 1:46:15		3,139						
12/03/2009 2:01:15		3,139						
12/03/2009 2:16:15		3,139						
12/03/2009 2:31:15		3,139						
12/03/2009 2:46:15		3,139						
12/03/2009 3:01:15		3,138						
12/03/2009 3:16:15		3,138						
12/03/2009 3:31:15		3,137						
12/03/2009 3:46:15		3,137						
12/03/2009 4:01:15		3,137						
12/03/2009 4:16:15		3,137						
12/03/2009 4:31:15		3,136						
12/03/2009 4:46:15		3,136						
12/03/2009 5:01:15		3,136						
12/03/2009 5:16:15		3,136						
12/03/2009 5:31:15		3,136						
12/03/2009 5:46:15		3,136						
12/03/2009 6:01:15		3,136						
12/03/2009 6:16:15		3,136						
12/03/2009 6:31:15		3,135						
12/03/2009 6:46:15		3,135						
12/03/2009 7:01:15		3,135						
12/03/2009 7:16:15		3,135						
12/03/2009 7:31:15		3,135						
12/03/2009 7:46:15		3,135						
12/03/2009 8:01:15		3,134						
12/03/2009 8:16:15		3,134						
12/03/2009 8:31:15		3,134						
12/03/2009 8:46:15		3,134						
12/03/2009 9:01:15		3,134						
12/03/2009 9:16:15		3,134						
12/03/2009 9:31:15		3,134						
12/03/2009 9:46:15		3,134						
12/03/2009 10:01:15		3,134						
12/03/2009 10:16:15		3,133						
12/03/2009 10:31:15		3,133						
12/03/2009 10:46:15		3,133						
12/03/2009 11:01:15		3,132						
12/03/2009 11:16:15		3,132						
12/03/2009 11:31:15		3,132						
12/03/2009 11:46:15		3,131						
12/03/2009 12:01:15		3,131						
12/03/2009 12:16:15		3,131						
12/03/2009 12:31:15		3,131						
12/03/2009 12:46:15		3,131						
12/03/2009 13:01:15		3,131						
12/03/2009 13:16:15		3,130						
12/03/2009 13:31:15		3,130						
12/03/2009 13:46:15		3,130						
12/03/2009 14:01:15		3,131						
12/03/2009 14:16:15		3,131						
12/03/2009 14:31:15		3,131						
12/03/2009 14:46:15		3,131						
12/03/2009 15:01:15		3,131						
12/03/2009 15:16:15		3,132						
12/03/2009 15:31:15		3,132						
12/03/2009 15:46:15		3,132						
12/03/2009 16:01:15		3,133						
12/03/2009 16:16:15		3,134						
12/03/2009 16:31:15		3,134						
12/03/2009 16:46:15		3,134						
12/03/2009 17:01:15		3,135						
12/03/2009 17:16:15		3,135						
12/03/2009 17:31:15		3,135						
12/03/2009 17:46:15		3,135						
12/03/2009 18:01:15		3,135						
12/03/2009 18:16:15		3,135						
12/03/2009 18:31:15		3,135						
12/03/2009 18:46:15		3,135						
12/03/2009 19:01:15		3,135						
12/03/2009 19:16:15		3,135						
12/03/2009 19:31:15		3,136						
12/03/2009 19:46:15		3,136						
12/03/2009 20:01:15		3,136						
12/03/2009 20:16:15		3,136						
12/03/2009 20:31:15		3,136						
